Lottery,Category,Combination,Count,Percentage
Powerball,Full Combination,19 21 29 32 46 32,1,0.03333333333333333
Powerball,Full Combination,21 29 38 49 52 42,1,0.03333333333333333
Powerball,Full Combination,20 33 34 45 52 21,1,0.03333333333333333
Powerball,Full Combination,8 28 36 42 44 18,1,0.03333333333333333
Powerball,Full Combination,23 25 30 33 45 37,1,0.03333333333333333
Powerball,Full Combination,39 53 54 56 57 20,1,0.03333333333333333
Powerball,Full Combination,17 20 32 63 68 19,1,0.03333333333333333
Powerball,Full Combination,1 25 29 31 47 7,1,0.03333333333333333
Powerball,Full Combination,19 30 32 37 40 37,1,0.03333333333333333
Powerball,Full Combination,19 28 30 47 54 13,1,0.03333333333333333
Powerball,Full Combination,1 3 27 38 42 24,1,0.03333333333333333
Powerball,Full Combination,2 13 18 30 36 26,1,0.03333333333333333
Powerball,Full Combination,2 17 18 34 36 26,1,0.03333333333333333
Powerball,Full Combination,3 6 13 33 43 37,1,0.03333333333333333
Powerball,Full Combination,22 42 45 55 56 14,1,0.03333333333333333
Powerball,Full Combination,10 24 35 53 58 22,1,0.03333333333333333
Powerball,Full Combination,37 51 52 53 58 38,1,0.03333333333333333
Powerball,Full Combination,30 44 46 51 53 25,1,0.03333333333333333
Powerball,Full Combination,11 31 35 42 45 35,1,0.03333333333333333
Powerball,Full Combination,11 16 28 29 36 21,1,0.03333333333333333
Powerball,Full Combination,4 5 12 38 40 28,1,0.03333333333333333
Powerball,Full Combination,10 24 35 36 39 13,1,0.03333333333333333
Powerball,Full Combination,6 8 9 37 40 26,1,0.03333333333333333
Powerball,Full Combination,20 32 52 66 69 23,1,0.03333333333333333
Powerball,Full Combination,6 13 19 23 43 16,1,0.03333333333333333
Powerball,Full Combination,9 17 32 43 45 31,1,0.03333333333333333
Powerball,Full Combination,5 25 46 48 49 6,1,0.03333333333333333
Powerball,Full Combination,3 15 16 36 40 22,1,0.03333333333333333
Powerball,Full Combination,17 23 26 27 42 42,1,0.03333333333333333
Powerball,Full Combination,6 9 23 33 39 42,1,0.03333333333333333
Powerball,Full Combination,29 31 46 56 62 8,1,0.03333333333333333
Powerball,Full Combination,4 31 41 47 55 1,1,0.03333333333333333
Powerball,Full Combination,7 18 30 41 45 6,1,0.03333333333333333
Powerball,Full Combination,3 4 11 37 44 24,1,0.03333333333333333
Powerball,Full Combination,1 2 6 10 20 38,1,0.03333333333333333
Powerball,Full Combination,8 18 20 31 47 11,1,0.03333333333333333
Powerball,Full Combination,5 9 14 16 24 35,1,0.03333333333333333
Powerball,Full Combination,1 5 16 27 32 27,1,0.03333333333333333
Powerball,Full Combination,12 18 42 48 65 19,1,0.03333333333333333
Powerball,Full Combination,11 16 38 50 69 19,1,0.03333333333333333
Powerball,Full Combination,4 15 17 35 58 17,1,0.03333333333333333
Powerball,Full Combination,1 7 11 55 56 1,1,0.03333333333333333
Powerball,Full Combination,4 15 32 49 58 21,1,0.03333333333333333
Powerball,Full Combination,2 13 30 44 52 40,1,0.03333333333333333
Powerball,Full Combination,9 14 19 22 49 34,1,0.03333333333333333
Powerball,Full Combination,8 26 29 34 49 28,1,0.03333333333333333
Powerball,Full Combination,1 12 16 23 31 33,1,0.03333333333333333
Powerball,Full Combination,1 45 53 64 66 3,1,0.03333333333333333
Powerball,Full Combination,21 22 26 30 57 27,1,0.03333333333333333
Powerball,Full Combination,5 22 34 41 57 31,1,0.03333333333333333
Powerball,Full Combination,3 9 17 37 43 39,1,0.03333333333333333
Powerball,Full Combination,6 11 25 28 34 35,1,0.03333333333333333
Powerball,Full Combination,25 28 30 34 47 14,1,0.03333333333333333
Powerball,Full Combination,10 16 24 28 41 8,1,0.03333333333333333
Powerball,Full Combination,21 22 36 43 45 26,1,0.03333333333333333
Powerball,Full Combination,5 25 26 44 66 9,1,0.03333333333333333
Powerball,Full Combination,17 29 31 48 49 34,1,0.03333333333333333
Powerball,Full Combination,2 11 27 47 55 15,1,0.03333333333333333
Powerball,Full Combination,9 25 26 28 42 26,1,0.03333333333333333
Powerball,Full Combination,21 23 39 44 47 19,1,0.03333333333333333
Powerball,Full Combination,13 18 34 35 51 28,1,0.03333333333333333
Powerball,Full Combination,8 10 12 27 35 4,1,0.03333333333333333
Powerball,Full Combination,21 29 30 35 37 9,1,0.03333333333333333
Powerball,Full Combination,7 8 35 50 65 20,1,0.03333333333333333
Powerball,Full Combination,11 21 31 41 59 21,1,0.03333333333333333
Powerball,Full Combination,23 24 27 39 41 30,1,0.03333333333333333
Powerball,Full Combination,7 8 12 22 31 18,1,0.03333333333333333
Powerball,Full Combination,12 23 25 32 38 27,1,0.03333333333333333
Powerball,Full Combination,4 27 29 39 41 16,1,0.03333333333333333
Powerball,Full Combination,11 20 44 45 47 5,1,0.03333333333333333
Powerball,Full Combination,2 26 31 38 43 12,1,0.03333333333333333
Powerball,Full Combination,27 29 30 36 43 4,1,0.03333333333333333
Powerball,Full Combination,14 29 36 57 61 17,1,0.03333333333333333
Powerball,Full Combination,9 12 20 44 59 23,1,0.03333333333333333
Powerball,Full Combination,13 34 40 47 57 11,1,0.03333333333333333
Powerball,Full Combination,13 21 29 40 50 6,1,0.03333333333333333
Powerball,Full Combination,9 16 21 25 32 8,1,0.03333333333333333
Powerball,Full Combination,7 9 19 20 45 5,1,0.03333333333333333
Powerball,Full Combination,7 9 26 31 40 24,1,0.03333333333333333
Powerball,Full Combination,7 15 40 42 43 11,1,0.03333333333333333
Powerball,Full Combination,6 16 23 30 61 2,1,0.03333333333333333
Powerball,Full Combination,30 47 57 66 69 3,1,0.03333333333333333
Powerball,Full Combination,7 12 26 36 40 17,1,0.03333333333333333
Powerball,Full Combination,3 15 27 29 41 24,1,0.03333333333333333
Powerball,Full Combination,10 21 27 33 40 2,1,0.03333333333333333
Powerball,Full Combination,6 7 9 12 20 20,1,0.03333333333333333
Powerball,Full Combination,4 9 24 31 42 39,1,0.03333333333333333
Powerball,Full Combination,22 23 39 44 45 6,1,0.03333333333333333
Powerball,Full Combination,17 18 49 59 66 9,1,0.03333333333333333
Powerball,Full Combination,5 15 16 46 49 26,1,0.03333333333333333
Powerball,Full Combination,2 28 36 42 46 40,1,0.03333333333333333
Powerball,Full Combination,4 6 19 38 42 37,1,0.03333333333333333
Powerball,Full Combination,14 21 39 40 47 6,1,0.03333333333333333
Powerball,Full Combination,5 13 34 41 48 7,1,0.03333333333333333
Powerball,Full Combination,8 21 22 29 38 29,1,0.03333333333333333
Powerball,Full Combination,5 15 24 42 44 3,1,0.03333333333333333
Powerball,Full Combination,13 16 33 58 68 24,1,0.03333333333333333
Powerball,Full Combination,5 14 31 40 50 6,1,0.03333333333333333
Powerball,Full Combination,2 6 11 30 31 33,1,0.03333333333333333
Powerball,Full Combination,7 8 33 38 50 29,1,0.03333333333333333
Powerball,Full Combination,3 20 38 42 45 27,1,0.03333333333333333
Powerball,Full Combination,1 8 35 40 47 9,1,0.03333333333333333
Powerball,Full Combination,2 19 30 36 42 19,1,0.03333333333333333
Powerball,Full Combination,3 14 19 37 49 4,1,0.03333333333333333
Powerball,Full Combination,14 23 31 32 41 33,1,0.03333333333333333
Powerball,Full Combination,5 23 28 56 66 17,1,0.03333333333333333
Powerball,Full Combination,22 26 31 54 55 18,1,0.03333333333333333
Powerball,Full Combination,16 23 25 49 58 20,1,0.03333333333333333
Powerball,Full Combination,1 10 34 39 47 33,1,0.03333333333333333
Powerball,Full Combination,3 26 32 45 48 6,1,0.03333333333333333
Powerball,Full Combination,7 9 20 26 27 18,1,0.03333333333333333
Powerball,Full Combination,2 14 27 30 43 9,1,0.03333333333333333
Powerball,Full Combination,2 14 25 35 41 1,1,0.03333333333333333
Powerball,Full Combination,3 12 16 32 34 14,1,0.03333333333333333
Powerball,Full Combination,2 9 11 19 50 32,1,0.03333333333333333
Powerball,Full Combination,6 13 15 32 41 3,1,0.03333333333333333
Powerball,Full Combination,1 17 25 43 51 38,1,0.03333333333333333
Powerball,Full Combination,8 15 17 32 48 24,1,0.03333333333333333
Powerball,Full Combination,7 13 17 32 33 35,1,0.03333333333333333
Powerball,Full Combination,17 26 31 33 40 32,1,0.03333333333333333
Powerball,Full Combination,3 7 8 39 45 11,1,0.03333333333333333
Powerball,Full Combination,2 20 49 61 67 20,1,0.03333333333333333
Powerball,Full Combination,22 23 24 45 62 5,1,0.03333333333333333
Powerball,Full Combination,1 26 34 38 51 6,1,0.03333333333333333
Powerball,Full Combination,6 19 36 50 59 13,1,0.03333333333333333
Powerball,Full Combination,19 30 35 40 41 14,1,0.03333333333333333
Powerball,Full Combination,12 14 26 35 36 37,1,0.03333333333333333
Powerball,Full Combination,8 25 30 46 47 31,1,0.03333333333333333
Powerball,Full Combination,4 15 24 25 28 39,1,0.03333333333333333
Powerball,Full Combination,1 8 10 28 35 10,1,0.03333333333333333
Powerball,Full Combination,20 22 28 45 50 8,1,0.03333333333333333
Powerball,Full Combination,31 39 40 57 58 33,1,0.03333333333333333
Powerball,Full Combination,12 22 25 28 44 24,1,0.03333333333333333
Powerball,Full Combination,16 22 43 46 49 10,1,0.03333333333333333
Powerball,Full Combination,27 34 42 49 52 23,1,0.03333333333333333
Powerball,Full Combination,1 11 20 34 39 37,1,0.03333333333333333
Powerball,Full Combination,5 7 12 18 42 14,1,0.03333333333333333
Powerball,Full Combination,1 13 16 37 41 2,1,0.03333333333333333
Powerball,Full Combination,2 29 41 45 62 6,1,0.03333333333333333
Powerball,Full Combination,2 25 33 39 64 17,1,0.03333333333333333
Powerball,Full Combination,3 23 48 54 55 5,1,0.03333333333333333
Powerball,Full Combination,4 24 40 44 55 5,1,0.03333333333333333
Powerball,Full Combination,11 13 18 32 42 4,1,0.03333333333333333
Powerball,Full Combination,1 9 12 18 33 14,1,0.03333333333333333
Powerball,Full Combination,5 7 23 34 45 18,1,0.03333333333333333
Powerball,Full Combination,12 19 30 33 36 29,1,0.03333333333333333
Powerball,Full Combination,1 15 18 26 51 26,1,0.03333333333333333
Powerball,Full Combination,3 7 22 30 33 20,1,0.03333333333333333
Powerball,Full Combination,7 12 17 27 45 24,1,0.03333333333333333
Powerball,Full Combination,12 24 26 48 55 14,1,0.03333333333333333
Powerball,Full Combination,5 11 13 22 36 31,1,0.03333333333333333
Powerball,Full Combination,5 10 17 24 37 15,1,0.03333333333333333
Powerball,Full Combination,5 18 29 31 42 43,1,0.03333333333333333
Powerball,Full Combination,15 28 30 35 43 19,1,0.03333333333333333
Powerball,Full Combination,1 3 21 47 57 18,1,0.03333333333333333
Powerball,Full Combination,17 18 39 56 64 12,1,0.03333333333333333
Powerball,Full Combination,21 33 35 38 45 12,1,0.03333333333333333
Powerball,Full Combination,4 25 29 34 43 29,1,0.03333333333333333
Powerball,Full Combination,8 26 30 42 52 15,1,0.03333333333333333
Powerball,Full Combination,12 13 14 17 53 11,1,0.03333333333333333
Powerball,Full Combination,14 26 28 29 39 39,1,0.03333333333333333
Powerball,Full Combination,5 7 20 35 38 19,1,0.03333333333333333
Powerball,Full Combination,6 9 22 42 44 12,1,0.03333333333333333
Powerball,Full Combination,6 32 35 36 65 4,1,0.03333333333333333
Powerball,Full Combination,9 19 31 56 59 2,1,0.03333333333333333
Powerball,Full Combination,1 12 53 56 57 5,1,0.03333333333333333
Powerball,Full Combination,2 13 22 35 44 28,1,0.03333333333333333
Powerball,Full Combination,1 13 16 33 43 1,1,0.03333333333333333
Powerball,Full Combination,1 3 35 45 48 18,1,0.03333333333333333
Powerball,Full Combination,5 18 20 24 43 22,1,0.03333333333333333
Powerball,Full Combination,9 15 16 25 26 2,1,0.03333333333333333
Powerball,Full Combination,19 35 46 59 62 13,1,0.03333333333333333
Powerball,Full Combination,19 25 29 36 48 12,1,0.03333333333333333
Powerball,Full Combination,3 11 47 48 58 19,1,0.03333333333333333
Powerball,Full Combination,11 20 21 22 39 1,1,0.03333333333333333
Powerball,Full Combination,8 9 13 15 50 9,1,0.03333333333333333
Powerball,Full Combination,14 15 23 31 51 34,1,0.03333333333333333
Powerball,Full Combination,4 16 21 31 39 13,1,0.03333333333333333
Powerball,Full Combination,8 9 15 39 42 19,1,0.03333333333333333
Powerball,Full Combination,1 33 35 40 69 24,1,0.03333333333333333
Powerball,Full Combination,21 39 41 48 63 6,1,0.03333333333333333
Powerball,Full Combination,10 14 25 39 53 18,1,0.03333333333333333
Powerball,Full Combination,15 22 30 37 48 12,1,0.03333333333333333
Powerball,Full Combination,4 5 6 18 27 24,1,0.03333333333333333
Powerball,Full Combination,3 5 9 42 48 35,1,0.03333333333333333
Powerball,Full Combination,4 13 29 31 49 4,1,0.03333333333333333
Powerball,Full Combination,11 21 28 33 36 36,1,0.03333333333333333
Powerball,Full Combination,2 25 35 41 42 15,1,0.03333333333333333
Powerball,Full Combination,40 50 54 62 69 19,1,0.03333333333333333
Powerball,Full Combination,6 8 20 42 51 16,1,0.03333333333333333
Powerball,Full Combination,11 34 41 49 55 20,1,0.03333333333333333
Powerball,Full Combination,22 26 28 33 45 17,1,0.03333333333333333
Powerball,Full Combination,8 11 34 42 51 27,1,0.03333333333333333
Powerball,Full Combination,5 24 25 30 38 40,1,0.03333333333333333
Powerball,Full Combination,3 11 32 41 45 29,1,0.03333333333333333
Powerball,Full Combination,3 8 10 14 29 37,1,0.03333333333333333
Powerball,Full Combination,3 27 30 63 65 1,1,0.03333333333333333
Powerball,Full Combination,12 25 30 52 62 8,1,0.03333333333333333
Powerball,Full Combination,6 8 30 39 48 20,1,0.03333333333333333
Powerball,Full Combination,9 24 34 36 43 27,1,0.03333333333333333
Powerball,Full Combination,7 16 33 34 46 27,1,0.03333333333333333
Powerball,Full Combination,27 34 40 42 44 8,1,0.03333333333333333
Powerball,Full Combination,2 8 10 29 32 40,1,0.03333333333333333
Powerball,Full Combination,11 12 22 24 26 19,1,0.03333333333333333
Powerball,Full Combination,1 19 37 40 52 15,1,0.03333333333333333
Powerball,Full Combination,5 6 29 35 51 21,1,0.03333333333333333
Powerball,Full Combination,13 19 24 33 39 8,1,0.03333333333333333
Powerball,Full Combination,5 28 32 34 53 10,1,0.03333333333333333
Powerball,Full Combination,10 18 40 46 48 30,1,0.03333333333333333
Powerball,Full Combination,3 8 9 20 49 22,1,0.03333333333333333
Powerball,Full Combination,5 13 19 28 31 31,1,0.03333333333333333
Powerball,Full Combination,1 3 11 22 28 42,1,0.03333333333333333
Powerball,Full Combination,4 44 46 56 63 19,1,0.03333333333333333
Powerball,Full Combination,9 10 12 17 23 9,1,0.03333333333333333
Powerball,Full Combination,13 22 23 29 31 17,1,0.03333333333333333
Powerball,Full Combination,20 22 39 46 49 29,1,0.03333333333333333
Powerball,Full Combination,7 15 28 43 44 20,1,0.03333333333333333
Powerball,Full Combination,6 10 12 13 24 19,1,0.03333333333333333
Powerball,Full Combination,6 11 18 20 44 39,1,0.03333333333333333
Powerball,Full Combination,19 22 24 30 45 21,1,0.03333333333333333
Powerball,Full Combination,1 15 17 46 66 15,1,0.03333333333333333
Powerball,Full Combination,13 18 36 48 58 28,1,0.03333333333333333
Powerball,Full Combination,5 21 22 41 49 15,1,0.03333333333333333
Powerball,Full Combination,4 29 34 41 42 11,1,0.03333333333333333
Powerball,Full Combination,2 3 22 23 36 22,1,0.03333333333333333
Powerball,Full Combination,15 18 25 40 43 37,1,0.03333333333333333
Powerball,Full Combination,2 20 26 31 36 2,1,0.03333333333333333
Powerball,Full Combination,4 15 30 36 38 9,1,0.03333333333333333
Powerball,Full Combination,3 18 25 32 51 3,1,0.03333333333333333
Powerball,Full Combination,34 39 42 44 59 8,1,0.03333333333333333
Powerball,Full Combination,21 33 44 45 55 7,1,0.03333333333333333
Powerball,Full Combination,11 16 18 21 51 16,1,0.03333333333333333
Powerball,Full Combination,11 38 44 45 51 41,1,0.03333333333333333
Powerball,Full Combination,4 25 39 41 50 31,1,0.03333333333333333
Powerball,Full Combination,15 16 24 39 45 37,1,0.03333333333333333
Powerball,Full Combination,4 13 18 28 43 9,1,0.03333333333333333
Powerball,Full Combination,10 12 33 36 41 2,1,0.03333333333333333
Powerball,Full Combination,5 22 26 45 61 13,1,0.03333333333333333
Powerball,Full Combination,1 16 21 29 40 30,1,0.03333333333333333
Powerball,Full Combination,16 22 26 27 59 5,1,0.03333333333333333
Powerball,Full Combination,13 18 23 28 46 33,1,0.03333333333333333
Powerball,Full Combination,15 26 28 40 48 9,1,0.03333333333333333
Powerball,Full Combination,8 24 25 39 41 21,1,0.03333333333333333
Powerball,Full Combination,7 19 21 22 31 24,1,0.03333333333333333
Powerball,Full Combination,17 19 26 61 62 15,1,0.03333333333333333
Powerball,Full Combination,14 15 16 19 24 2,1,0.03333333333333333
Powerball,Full Combination,6 14 32 38 52 20,1,0.03333333333333333
Powerball,Full Combination,12 21 36 38 49 18,1,0.03333333333333333
Powerball,Full Combination,1 6 20 22 38 22,1,0.03333333333333333
Powerball,Full Combination,3 8 16 29 30 4,1,0.03333333333333333
Powerball,Full Combination,10 12 19 25 40 33,1,0.03333333333333333
Powerball,Full Combination,6 7 17 29 33 21,1,0.03333333333333333
Powerball,Full Combination,4 17 26 32 49 10,1,0.03333333333333333
Powerball,Full Combination,30 33 35 38 64 22,1,0.03333333333333333
Powerball,Full Combination,10 12 31 56 57 33,1,0.03333333333333333
Powerball,Full Combination,4 23 39 49 50 39,1,0.03333333333333333
Powerball,Full Combination,6 13 37 51 52 25,1,0.03333333333333333
Powerball,Full Combination,16 22 32 33 38 13,1,0.03333333333333333
Powerball,Full Combination,12 16 22 26 39 29,1,0.03333333333333333
Powerball,Full Combination,6 14 17 22 45 35,1,0.03333333333333333
Powerball,Full Combination,8 14 61 63 68 24,1,0.03333333333333333
Powerball,Full Combination,14 26 45 54 55 20,1,0.03333333333333333
Powerball,Full Combination,11 29 48 52 55 36,1,0.03333333333333333
Powerball,Full Combination,16 26 34 35 41 24,1,0.03333333333333333
Powerball,Full Combination,17 27 28 35 52 2,1,0.03333333333333333
Powerball,Full Combination,4 6 20 25 31 6,1,0.03333333333333333
Powerball,Full Combination,9 10 21 28 29 6,1,0.03333333333333333
Powerball,Full Combination,4 7 13 27 35 29,1,0.03333333333333333
Powerball,Full Combination,22 29 30 42 47 17,1,0.03333333333333333
Powerball,Full Combination,16 18 27 55 67 18,1,0.03333333333333333
Powerball,Full Combination,1 12 32 42 58 12,1,0.03333333333333333
Powerball,Full Combination,16 23 42 44 47 2,1,0.03333333333333333
Powerball,Full Combination,7 28 35 46 49 20,1,0.03333333333333333
Powerball,Full Combination,6 15 38 42 51 18,1,0.03333333333333333
Powerball,Full Combination,4 21 32 39 41 31,1,0.03333333333333333
Powerball,Full Combination,5 15 36 48 49 11,1,0.03333333333333333
Powerball,Full Combination,12 21 23 39 67 6,1,0.03333333333333333
Powerball,Full Combination,1 36 40 52 53 20,1,0.03333333333333333
Powerball,Full Combination,21 22 49 52 58 34,1,0.03333333333333333
Powerball,Full Combination,2 9 30 47 48 40,1,0.03333333333333333
Powerball,Full Combination,7 12 17 29 48 21,1,0.03333333333333333
Powerball,Full Combination,3 24 34 42 45 1,1,0.03333333333333333
Powerball,Full Combination,2 10 23 31 37 40,1,0.03333333333333333
Powerball,Full Combination,23 24 30 36 39 34,1,0.03333333333333333
Powerball,Full Combination,14 22 23 41 61 9,1,0.03333333333333333
Powerball,Full Combination,9 14 44 48 49 29,1,0.03333333333333333
Powerball,Full Combination,5 14 32 53 56 11,1,0.03333333333333333
Powerball,Full Combination,3 13 19 32 46 18,1,0.03333333333333333
Powerball,Full Combination,1 11 35 46 53 29,1,0.03333333333333333
Powerball,Full Combination,6 28 35 38 51 41,1,0.03333333333333333
Powerball,Full Combination,17 36 42 43 45 16,1,0.03333333333333333
Powerball,Full Combination,2 4 11 39 42 26,1,0.03333333333333333
Powerball,Full Combination,2 37 39 48 54 5,1,0.03333333333333333
Powerball,Full Combination,23 36 51 53 60 15,1,0.03333333333333333
Powerball,Full Combination,1 19 45 46 58 29,1,0.03333333333333333
Powerball,Full Combination,1 6 48 52 56 9,1,0.03333333333333333
Powerball,Full Combination,4 23 35 43 44 35,1,0.03333333333333333
Powerball,Full Combination,4 9 12 33 48 18,1,0.03333333333333333
Powerball,Full Combination,3 10 24 30 49 35,1,0.03333333333333333
Powerball,Full Combination,5 20 24 33 42 7,1,0.03333333333333333
Powerball,Full Combination,2 17 20 38 39 20,1,0.03333333333333333
Powerball,Full Combination,5 13 17 20 30 18,1,0.03333333333333333
Powerball,Full Combination,4 36 40 44 52 33,1,0.03333333333333333
Powerball,Full Combination,2 28 31 54 55 23,1,0.03333333333333333
Powerball,Full Combination,2 7 16 35 37 10,1,0.03333333333333333
Powerball,Full Combination,18 20 31 37 41 1,1,0.03333333333333333
Powerball,Full Combination,5 26 31 37 39 42,1,0.03333333333333333
Powerball,Full Combination,7 19 33 36 43 23,1,0.03333333333333333
Powerball,Full Combination,15 33 43 59 60 8,1,0.03333333333333333
Powerball,Full Combination,4 28 49 60 65 25,1,0.03333333333333333
Powerball,Full Combination,4 7 8 29 39 24,1,0.03333333333333333
Powerball,Full Combination,10 18 41 55 56 15,1,0.03333333333333333
Powerball,Full Combination,5 11 14 22 51 17,1,0.03333333333333333
Powerball,Full Combination,15 16 22 30 35 20,1,0.03333333333333333
Powerball,Full Combination,6 10 15 38 41 24,1,0.03333333333333333
Powerball,Full Combination,7 10 24 26 31 34,1,0.03333333333333333
Powerball,Full Combination,8 20 46 53 54 13,1,0.03333333333333333
Powerball,Full Combination,11 21 26 33 34 29,1,0.03333333333333333
Powerball,Full Combination,12 27 30 37 47 26,1,0.03333333333333333
Powerball,Full Combination,3 9 24 29 39 42,1,0.03333333333333333
Powerball,Full Combination,7 14 23 46 49 20,1,0.03333333333333333
Powerball,Full Combination,6 8 11 18 39 40,1,0.03333333333333333
Powerball,Full Combination,7 8 10 11 21 19,1,0.03333333333333333
Powerball,Full Combination,3 10 19 23 29 26,1,0.03333333333333333
Powerball,Full Combination,8 31 39 40 43 4,1,0.03333333333333333
Powerball,Full Combination,8 24 42 54 64 24,1,0.03333333333333333
Powerball,Full Combination,33 39 40 41 54 28,1,0.03333333333333333
Powerball,Full Combination,1 24 33 45 49 6,1,0.03333333333333333
Powerball,Full Combination,14 21 50 57 58 7,1,0.03333333333333333
Powerball,Full Combination,19 30 39 40 53 16,1,0.03333333333333333
Powerball,Full Combination,5 12 13 16 43 11,1,0.03333333333333333
Powerball,Full Combination,3 8 23 43 46 13,1,0.03333333333333333
Powerball,Full Combination,16 19 25 32 49 18,1,0.03333333333333333
Powerball,Full Combination,1 6 8 12 35 3,1,0.03333333333333333
Powerball,Full Combination,10 15 31 52 59 4,1,0.03333333333333333
Powerball,Full Combination,6 7 26 32 43 13,1,0.03333333333333333
Powerball,Full Combination,8 14 17 29 36 3,1,0.03333333333333333
Powerball,Full Combination,1 4 10 17 30 6,1,0.03333333333333333
Powerball,Full Combination,15 16 32 38 42 9,1,0.03333333333333333
Powerball,Full Combination,9 28 30 40 61 3,1,0.03333333333333333
Powerball,Full Combination,8 13 19 22 53 24,1,0.03333333333333333
Powerball,Full Combination,6 22 34 43 45 23,1,0.03333333333333333
Powerball,Full Combination,1 34 37 44 55 33,1,0.03333333333333333
Powerball,Full Combination,5 9 11 17 46 39,1,0.03333333333333333
Powerball,Full Combination,12 17 35 47 50 13,1,0.03333333333333333
Powerball,Full Combination,4 6 13 33 40 17,1,0.03333333333333333
Powerball,Full Combination,6 15 27 31 34 26,1,0.03333333333333333
Powerball,Full Combination,33 35 45 48 60 16,1,0.03333333333333333
Powerball,Full Combination,9 32 36 44 65 1,1,0.03333333333333333
Powerball,Full Combination,2 30 33 39 44 1,1,0.03333333333333333
Powerball,Full Combination,2 9 33 41 54 14,1,0.03333333333333333
Powerball,Full Combination,1 10 23 50 55 29,1,0.03333333333333333
Powerball,Full Combination,3 4 13 29 38 21,1,0.03333333333333333
Powerball,Full Combination,11 12 33 34 47 39,1,0.03333333333333333
Powerball,Full Combination,5 11 25 28 34 36,1,0.03333333333333333
Powerball,Full Combination,8 24 52 55 61 21,1,0.03333333333333333
Powerball,Full Combination,5 14 36 54 58 27,1,0.03333333333333333
Powerball,Full Combination,5 13 17 45 54 12,1,0.03333333333333333
Powerball,Full Combination,2 5 16 36 40 36,1,0.03333333333333333
Powerball,Full Combination,15 31 34 39 50 35,1,0.03333333333333333
Powerball,Full Combination,11 27 37 39 41 42,1,0.03333333333333333
Powerball,Full Combination,3 15 16 28 39 1,1,0.03333333333333333
Powerball,Full Combination,1 12 19 39 41 13,1,0.03333333333333333
Powerball,Full Combination,21 52 54 64 68 4,1,0.03333333333333333
Powerball,Full Combination,24 44 53 55 63 19,1,0.03333333333333333
Powerball,Full Combination,11 23 26 46 55 27,1,0.03333333333333333
Powerball,Full Combination,19 20 42 56 58 37,1,0.03333333333333333
Powerball,Full Combination,22 28 32 33 39 42,1,0.03333333333333333
Powerball,Full Combination,8 13 16 19 29 37,1,0.03333333333333333
Powerball,Full Combination,10 13 32 35 38 37,1,0.03333333333333333
Powerball,Full Combination,1 2 12 17 22 36,1,0.03333333333333333
Powerball,Full Combination,8 15 31 36 62 11,1,0.03333333333333333
Powerball,Full Combination,2 3 12 27 38 17,1,0.03333333333333333
Powerball,Full Combination,18 20 25 31 36 7,1,0.03333333333333333
Powerball,Full Combination,2 14 24 28 54 13,1,0.03333333333333333
Powerball,Full Combination,2 9 17 25 36 8,1,0.03333333333333333
Powerball,Full Combination,12 32 37 40 49 37,1,0.03333333333333333
Powerball,Full Combination,3 23 29 35 42 25,1,0.03333333333333333
Powerball,Full Combination,2 9 19 24 28 33,1,0.03333333333333333
Powerball,Full Combination,7 40 48 55 66 11,1,0.03333333333333333
Powerball,Full Combination,6 8 26 52 53 21,1,0.03333333333333333
Powerball,Full Combination,2 4 6 12 38 17,1,0.03333333333333333
Powerball,Full Combination,11 16 29 50 58 33,1,0.03333333333333333
Powerball,Full Combination,2 3 16 41 48 19,1,0.03333333333333333
Powerball,Full Combination,6 20 35 37 47 1,1,0.03333333333333333
Powerball,Full Combination,4 12 27 31 43 20,1,0.03333333333333333
Powerball,Full Combination,27 30 33 38 44 15,1,0.03333333333333333
Powerball,Full Combination,16 20 37 44 62 12,1,0.03333333333333333
Powerball,Full Combination,7 37 43 48 52 16,1,0.03333333333333333
Powerball,Full Combination,7 21 32 44 52 10,1,0.03333333333333333
Powerball,Full Combination,2 15 17 30 34 32,1,0.03333333333333333
Powerball,Full Combination,15 35 40 43 46 33,1,0.03333333333333333
Powerball,Full Combination,5 12 13 45 48 35,1,0.03333333333333333
Powerball,Full Combination,1 6 17 30 39 44,1,0.03333333333333333
Powerball,Full Combination,2 3 13 14 17 26,1,0.03333333333333333
Powerball,Full Combination,11 23 42 52 68 6,1,0.03333333333333333
Powerball,Full Combination,28 33 41 44 59 21,1,0.03333333333333333
Powerball,Full Combination,4 10 11 19 33 27,1,0.03333333333333333
Powerball,Full Combination,9 12 20 37 49 17,1,0.03333333333333333
Powerball,Full Combination,9 12 35 41 51 36,1,0.03333333333333333
Powerball,Full Combination,10 28 31 40 52 41,1,0.03333333333333333
Powerball,Full Combination,4 15 19 26 32 33,1,0.03333333333333333
Powerball,Full Combination,1 3 10 24 25 14,1,0.03333333333333333
Powerball,Full Combination,5 9 27 39 42 16,1,0.03333333333333333
Powerball,Full Combination,18 31 32 45 48 16,1,0.03333333333333333
Powerball,Full Combination,7 19 23 50 54 14,1,0.03333333333333333
Powerball,Full Combination,10 20 23 47 54 26,1,0.03333333333333333
Powerball,Full Combination,20 34 37 39 45 32,1,0.03333333333333333
Powerball,Full Combination,6 30 43 45 48 32,1,0.03333333333333333
Powerball,Full Combination,5 23 35 42 44 29,1,0.03333333333333333
Powerball,Full Combination,3 9 15 23 28 3,1,0.03333333333333333
